ROI,FDG_mean_raw,FDG_mean_norm,amyloid_mean_raw,amyloid_mean_norm,epi_hazard_FDG_pos,epi_hazard_FDG_neg,epi_hazard_amyloid_pos,epi_hazard_amyloid_neg
111,1.7561617283950615,0.7932338897521031,45.33997831553278,0.5070469563319046,0.8514582996188794,1.80872470233601,1.0133099716760108,0.671878762990755
112,1.4571518518518518,0.48783813134584864,9.280365491823348,0.1583729517589446,1.0265441996917068,0.7305023697859686,1.3185931686065517,0.3944082248035891
113,1.448680864197531,0.47918623084995493,24.291848007402024,0.30352464123693934,1.033080962129298,0.7557292343721962,1.1721594772077246,0.47545009865054133
114,1.593943827160494,0.6275515399002161,39.780452261308646,0.4532898008590792,0.9386665857898571,1.0525840373972761,1.051195877592157,0.6018006150222803
115,1.5776141975308644,0.6108731623065137,65.55653356379703,0.7025284583531363,0.9483123346610381,1.0113171876763867,0.8972532020567181,1.1148192694143109
116,1.5713327160493826,0.6044575287390561,36.86854773670218,0.4251334971158208,0.952353169122975,1.0008002130167277,1.072099798694427,0.5785243395111539
117,1.4535521604938273,0.48416156224712364,44.003459122295965,0.49412364787674284,1.0296804588632884,0.755182014136419,1.022650679960153,0.6554933494825932
118,1.4873626543209877,0.5186941386416144,26.330908577243083,0.3232410873876267,1.0060328617755239,0.8133643244735135,1.1545729414690478,0.48893719144379666
119,1.453111419753086,0.4837114087126141,27.07702901847637,0.33045560750492264,1.0296913083330401,0.7556015276798062,1.148275710053756,0.49332627394851
120,1.495872839506173,0.5273860738005914,32.90282960838132,0.3867874719499584,1.0003689051171305,0.8306829418418352,1.1017204698393634,0.5402394478546318
121,1.381568827160494,0.41064089821391825,19.27099956731634,0.25497616290143377,1.083015718116207,0.6592330596012083,1.2173246628411347,0.4429494857214618
122,1.42910987654321,0.4591972703294916,9.662807558556322,0.16207092842821347,1.0470415989592563,0.7234346593412024,1.3147197752148727,0.3920209686599644
123,1.4923830246913583,0.5238217278519262,22.2205338134384,0.2834963226227348,1.0026400210596047,0.8274176326846089,1.190338119047097,0.45982583104538005
124,1.5291175925925926,0.5613408270657019,35.489930512805316,0.4118031269152478,0.9770342484783118,0.9037142193299254,1.0811421305284463,0.5585367496508205
125,1.4813533950617281,0.5125565410807653,29.194306104986328,0.350928358672639,1.0088883715953993,0.8094044952062405,1.1300869812586805,0.5009450090360569
126,1.4238453703703706,0.4538203313672218,64.63004458831742,0.693569886810716,1.0500333913820024,0.721898873049931,0.9016145382112911,1.0838561780036318
127,1.516841358024691,0.548802411915072,81.21306254128493,0.8539173454990334,0.9856611285059304,0.8739235247533672,0.8236579504913909,2.193817201971609
128,1.5302401234567904,0.562487331551003,31.654595143603085,0.3747178218511628,0.9771792931467567,0.9037486813601249,1.1108758581632485,0.5205726261822837
129,1.4886253086419752,0.5199837591665979,45.677315753418895,0.5103087993232636,1.0044716147426735,0.8224685238577272,1.0111141853195762,0.6738186152041035
130,1.587852160493827,0.6213297749768221,41.40662542371326,0.46901388285177,0.9420984411251678,1.045380119925773,1.0398049847483968,0.621273381789959
131,1.5020824074074073,0.5337282579468016,62.14454319350458,0.6695366358454905,0.9955433322204728,0.8228758950995234,0.9146603043520437,1.032643224333057
132,1.5826768518518517,0.6160439385155838,73.82381777983285,0.7824679493465813,0.9443427606090514,1.0109879319814878,0.8564466039263278,1.5442159497790555
133,1.624329320987654,0.6585859693952334,72.49375405671059,0.7696070612681231,0.9209229755244991,1.1068109191954136,0.8631221714815673,1.478821218067743
134,1.5136845679012345,0.5455782029858292,32.66908629741982,0.38452731966619613,0.9885088968982186,0.831524797222289,1.103395590461794,0.5394227498927682
135,1.5728984567901232,0.6060567086274065,72.26887175573322,0.7674325894338663,0.9515100863475481,0.9753656645621955,0.8644647222562923,1.4413211554794967
136,1.495633950617284,0.5271420830192819,50.070267750148226,0.55278590999233,1.0006064331342444,0.8075336757342468,0.9839260108711984,0.7483259057720683
137,1.4970104938271604,0.5285480247307037,44.23325863137159,0.49634566605175817,0.9997696898322765,0.8320807177471561,1.0211202716343974,0.6546055574786254
138,1.5259243827160494,0.558079420575484,80.17001588960083,0.8438317337988439,0.9810618323693941,0.8807973223339407,0.828777082719676,2.0833360273959807
139,1.4598583333333333,0.49060241449998737,32.08762263902224,0.3789049281203329,1.0247798138591726,0.7511924543371938,1.107774417488558,0.5318609968555105
140,1.373841049382716,0.4027480801487649,25.675066283973763,0.31689950075217144,1.0892872712345085,0.6500507252347519,1.1601927624870636,0.48487710158597586
141,1.6870567901234566,0.7226530939701804,60.612427916875475,0.6547220350459381,0.8869804183572809,1.4017028651065482,0.9233048908797938,0.9667127570348083
142,1.4722240740740742,0.5032322473852164,55.8061302158828,0.6082481287739036,1.015940718126624,0.7856828262911878,0.9497065009235609,0.8384057357691658
143,1.6285237654320992,0.6628699935786926,45.261515999923496,0.5062882745921614,0.9186275343261263,1.1636296500310956,1.0141306276325242,0.6610680591890044
144,0.9795145061728395,0.0,16.37233624589255,0.22694789334871537,1.5160494629080818,0.4157279189365095,1.2403031610541173,0.457163756554024
145,1.1568533950617286,0.18112627279493346,26.850500614903506,0.32826521888346366,1.290585402693444,0.48393812186944507,1.1486562575024728,0.4913195368425908
146,1.462990740740741,0.4938017199773916,53.576809728764616,0.5866919876827559,1.021897231142756,0.7825157990490629,0.9623692566091506,0.7801764700027131
147,1.5015904320987654,0.5332257756400738,72.66715714786835,0.7712837611954044,0.9961167931101632,0.8358181952218522,0.8623032058648754,1.4328165354433136
148,1.5248172839506173,0.5569486777685624,80.24311197148214,0.8445385273995613,0.9809472007411637,0.8808970528590548,0.8280432510655187,2.081706601721038
149,1.5253586419753085,0.5575015974461035,81.58879504808446,0.8575504449012514,0.9806980216554482,0.8708297539206777,0.8222929122956427,2.271072194130275
150,1.5073481481481483,0.5391064578433422,20.274965358759065,0.2646838870156104,0.992491214906214,0.8501144958898007,1.2079193842451867,0.4416521587814661
151,1.5069663580246913,0.5387165139202413,47.64081316653596,0.5292945967955546,0.9926134918093014,0.8475519417532176,0.9987837969025166,0.6894242159542682
152,1.6774095679012344,0.7127998383482262,71.84109562475375,0.7632962605892242,0.8920185441529677,1.3498120543856393,0.866382451354939,1.342401360816576
153,1.6790450617283952,0.7144702610228509,78.7344440846738,0.8299506482607643,0.8911128611205944,1.3552249727294488,0.8348222704220225,1.8043847100078605
